1729	Hacking Can Be Justified	Stealing and invading privacy is fundamentally wrong.	refutes
1730	Hacking Can Be Justified	Hacks as artistic expression.	supports
1731	Hacking Can Be Justified	Hacks always negatively affect someone.	refutes
1732	Hacking Can Be Justified	Hacks as political statements.	supports
1733	Hacking Can Be Justified	5. Hacks to uncover or expose criminal activity, corruption or corporate malpractice	supports
1734	Governments Should Actively Promote Multiculturalism	Multiculturalism is antithetical to liberal democracy‏.	refutes
1735	Governments Should Actively Promote Multiculturalism	Multiculturalism means that everyone is the same, and then nobody is happy.	refutes
1736	Governments Should Actively Promote Multiculturalism	Multiculturalism promotes more tolerant societies	supports
1737	Governments Should Actively Promote Multiculturalism	Those countries that embrace and exchange cultures usually have healthier democracies.	supports
1738	Governments Should Actively Promote Multiculturalism	Multiculturalism is morally justified	supports
1739	Governments Should Actively Promote Multiculturalism	Multiculturalism promotes healthier new generations	supports
1740	Governments Should Actively Promote Multiculturalism	Multiculturalism doesn't create diverse societies; it creates politically correct societies.	refutes
1741	Governments Should Actively Promote Multiculturalism	Politically correct societies remain so until someone decides that homogeneity is not a good thing and then trouble begins.	refutes
1742	Governments Should Actively Promote Multiculturalism	Multiculturalism greatly facilitates advancement and progress by advancing cultural exchange in both products and ideas.	supports
1743	Governments Should Actively Promote Multiculturalism	Understanding diversity and all the different cultures around the world is the key to world peace.	supports
1744	Governments Should Actively Promote Multiculturalism	True progress comes when people take the time to understand other cultures - other people's beliefs and customs.	supports
1745	We should believe in corporal punishment for adult offenders	Social problems can be solved without resorting to physical punishments.	refutes
1746	We should believe in corporal punishment for adult offenders	States' duty to avoid the use of force when solving social problems	refutes
